Area Yr Era Seas Bio_all Bio_smry SpawnBio Recruit_0  SpawnBio_GP:1 SmryBio_SX:1_GP:1 SmryBio_SX:2_GP:1 SmryNum_SX:1_GP:1 SmryNum_SX:2_GP:1 sel(B):_1 dead(B):_1 retain(B):_1 sel(N):_1 dead(N):_1 retain(N):_1 obs_cat:_1 F:_1 sel(B):_2 dead(B):_2 retain(B):_2 sel(N):_2 dead(N):_2 retain(N):_2 obs_cat:_2 F:_2 sel(B):_3 dead(B):_3 retain(B):_3 sel(N):_3 dead(N):_3 retain(N):_3 obs_cat:_3 F:_3 SSB_vir_LH ABC_buffer
1 1964 TIME 1 257333 230920 91854.2 22161.9  91854.2  115820 115100  52773.4 68868.9  1062.58 1019.62 1008.75 544.021 513.108 504.424 1008.75 0.0119047  0 0 0 0 0 0 0 0  1431.83 1235.27 1037.79 1264.64 961.405 651.58 1037.79 0.0204301 91854.2 NA
1 1965 TIME 1 266341 237401 95449 15609.7  95449  119501 117900  54185.6 70357.8  957.582 919.504 909.904 486.602 459.244 451.812 909.904 0.010465  0 0 0 0 0 0 0 0  1420.83 1222.52 1023.56 1298.09 970.64 638.6 1023.56 0.019145 95449 NA
1 1966 TIME 1 274829 249075 99285.2 220342  99285.2  125953 123122  57696.2 74053.8  780.206 748.911 740.199 404.275 381.193 368.896 740.199 0.00818003  0 0 0 0 0 0 0 0  1572.61 1357.14 1132.49 1456.31 1112.16 701.613 1132.49 0.02152 99285.2 NA
1 1967 TIME 1 335666 253644 103099 10773.3  103099  128648 124996  58065.6 74450.3  2593.64 2486.66 2459.77 1333.45 1249.2 1227.1 2459.77 0.026276  0 0 0 0 0 0 0 0  4606.74 3213.78 1819.11 7391.98 4355.6 1308.13 1819.11 0.0297042 103099 NA
1 1968 TIME 1 390908 262983 105801 15509.4  105801  133502 129482  60813.4 77674  1497.91 1436.58 1421.13 767.11 721.592 709.371 1421.13 0.0149615  0 0 0 0 0 0 0 0  2532.45 1923.36 1313.86 2858.8 1984.37 1107.08 1313.86 0.0125985 105801 NA
1 1969 TIME 1 442934 268474 117917 10284.1  117917  136510 131963  61567 78637.2  3609.63 3450.79 3410.91 1896.57 1775.65 1744.17 3410.91 0.0335703  0 0 0 0 0 0 0 0  2881.07 2474.66 2067.98 2555.65 2054.58 1551.58 2067.98 0.0121051 117917 NA
1 1970 TIME 1 478308 459427 146379 14552.6  146379  238407 221019  135562 157006  1896.12 1792.03 1765.93 1097.99 1015.17 993.861 1765.93 0.0113836  0 0 0 0 0 0 0 0  3539.37 3190.15 2839.89 2721.07 2240.78 1753.02 2839.89 0.0349863 146379 NA
1 1971 TIME 1 500821 480207 176229 10793.7  176229  250735 229472  128554 150757  1499.83 1425.82 1407.28 838.043 782.799 768.76 1407.28 0.00579832  0 0 0 0 0 0 0 0  3009 2744.7 2479.75 2234.9 1848.12 1456.64 2479.75 0.0284994 176229 NA
1 1972 TIME 1 511625 493717 196299 11886.9  196299  258789 234927  123977 146831  3251.43 3116.05 3082.13 1695.29 1599.91 1575.53 3082.14 0.0125308  0 0 0 0 0 0 0 0  4210.5 3875.01 3538.53 2966.25 2483 1992.58 3538.53 0.0405888 196299 NA
1 1973 TIME 1 510472 491151 205308 18010.4  205308  257481 233670  117058 140618  1464.53 1410.22 1396.59 728.373 691.4 681.782 1396.59 0.00574921  0 0 0 0 0 0 0 0  5038.66 4657.97 4275.5 3481.47 2923.28 2352.37 4275.5 0.0483973 205308 NA
1 1974 TIME 1 505429 486834 208275 14144  208275  255225 231609  112554 136419  5352.77 5168.66 5122.47 2579.16 2455.98 2424.03 5122.47 0.0223847  0 0 0 0 0 0 0 0  4173.95 3826.62 3478.06 3002.46 2443.37 1875.53 3478.06 0.0406192 208275 NA
1 1975 TIME 1 494039 472486 204892 20931.8  204892  246602 225884  106058 130730  10779.1 10423.2 10333.7 5103.15 4866.82 4803.82 10333.7 0.0517233  0 0 0 0 0 0 0 0  4808.72 4388.37 3966.03 3466.32 2821.01 2161.4 3966.03 0.0467504 204892 NA
1 1976 TIME 1 476917 451149 195746 34095.8  195746  233075 218074  98755.8 124911  21382.4 20683.6 20506.8 10069.8 9602.32 9469.77 20506.8 0.126954  0 0 0 0 0 0 0 0  4832.84 4362.04 3888.01 3699.7 2935.82 2148.76 3888.01 0.0467683 195746 NA
1 1977 TIME 1 454316 424521 179811 13566.6  179811  214820 209700  91098.5 120143  5475.21 5290.09 5243.54 2602.88 2476.03 2442.35 5243.54 0.0399125  0 0 0 0 0 0 0 0  4661.44 4080.34 3497.85 4021.72 3004.49 1977.48 3497.85 0.0437762 179811 NA
1 1978 TIME 1 446967 410828 173568 8843.33  173568  206694 204133  87347 116583  8063.79 7780.03 7708.79 3889.06 3692.77 3641.52 7708.79 0.0681614  0 0 0 0 0 0 0 0  5919.43 5226.29 4532.11 4735.9 3711.44 2679.57 4532.11 0.0540687 173568 NA
1 1979 TIME 1 433933 400110 166961 58709.1  166961  199778 200332  85240.4 115074  17591.7 16939.8 16772 8683.61 8221.89 8070.56 16772 0.16906  0 0 0 0 0 0 0 0  8752.72 7939.41 7116.3 6455.89 5340.27 4153.79 7116.3 0.0858048 166961 NA
1 1980 TIME 1 419557 390342 155984 10638.4  155984  191913 198430  84167.9 115989  4777.67 4585.59 4537.32 2426.36 2285 2247.84 4537.32 0.0468473  0 0 0 0 0 0 0 0  6436.35 5472.6 4506.94 6373.88 4470.88 2554.82 4506.94 0.0631771 155984 NA
1 1981 TIME 1 418078 379433 152668 19929.8  152668  185901 193532  80435.8 112001  6163.44 5917.41 5855.33 3133.86 2957.55 2909.27 5855.33 0.058279  0 0 0 0 0 0 0 0  7590.71 6515.45 5437.39 6548.31 4970.67 3372.85 5437.39 0.0699494 152668 NA
1 1982 TIME 1 414289 362284 149051 12137.2  149051  176339 185945  74938.7 106309  8664.69 8331.69 8247.92 4337.48 4100.87 4037.92 8247.92 0.0862158  0 0 0 0 0 0 0 0  14102.1 12111.2 10117.7 11061.5 8532.92 5985.56 10117.7 0.099269 149051 NA
1 1983 TIME 1 399415 378975 144988 4137.94  144988  184402 194573  84061.8 116342  7500.94 7190.03 7112.16 3856.38 3629.31 3571.45 7112.16 0.072108  0 0 0 0 0 0 0 0  9700.38 8490.66 7280.22 7141.03 5680.87 4215.74 7280.22 0.071242 144988 NA
1 1984 TIME 1 384154 363082 142381 25175.5  142381  175493 187589  77416.3 109715  5654.59 5422.49 5363.84 2912.59 2746.39 2700.32 5363.84 0.0496011  0 0 0 0 0 0 0 0  10403.1 9311.62 8215.94 7005.7 5824.47 4612.97 8215.94 0.085317 142381 NA
1 1985 TIME 1 370974 353853 138846 23427.5  138846  170440 183413  74738.6 106804  6949.28 6679.27 6611.02 3503.45 3312.22 3258.95 6611.02 0.0643695  0 0 0 0 0 0 0 0  9325.05 8235.19 7141.24 7033.72 5482.5 3902.11 7141.24 0.0830286 138846 NA
1 1986 TIME 1 359298 337711 133034 15929.1  133034  161487 176224  69655.9 101499  6623 6374.39 6311.73 3292.58 3118.46 3071.21 6311.73 0.0644995  0 0 0 0 0 0 0 0  9000.47 7729.86 6456.36 7291.26 5439.4 3567.03 6456.36 0.0836271 133034 NA
1 1987 TIME 1 348846 315440 126423 3419.76  126423  149328 166112  62727.7 94078.7  6147.25 5926.9 5871.7 2997.36 2845.53 2806.75 5871.7 0.0659576  0 0 0 0 0 0 0 0  9124.29 7789.57 6454.05 7288.35 5494.76 3695.71 6454.05 0.085916 126423 NA
1 1988 TIME 1 335756 310605 121081 18219.9  121081  146549 164056  63404.8 94516  5308.34 5111.96 5062.31 2614.82 2477.04 2438.53 5062.31 0.0616793  0 0 0 0 0 0 0 0  7239.55 6344.34 5446.62 5177.23 4169.28 3143.25 5446.62 0.0703173 121081 NA
1 1989 TIME 1 325473 307837 117897 11615.7  117897  145073 162764  63811.5 94647.6  4638.98 4456.38 4410.42 2340.09 2209 2173.97 4410.42 0.053457  0 0 0 0 0 0 0 0  7449.45 6559.39 5667.45 5569.58 4385.05 3187.27 5667.45 0.0736575 117897 NA
1 1990 TIME 1 314813 300195 114731 33468.5  114731  141165 159029  61799.1 92162.4  3976.76 3820.4 3780.55 2013.6 1902.09 1868.61 3780.55 0.0462901  0 0 0 0 0 0 0 0  6764.32 5938.66 5108.3 5017.65 3942.01 2832.59 5108.3 0.0706676 114731 NA
1 1991 TIME 1 310687 283270 110981 1399.02  110981  132403 150867  56209 85793.9  4532.48 4361.93 4319.25 2251.72 2131.28 2100.88 4319.25 0.0562152  0 0 0 0 0 0 0 0  7128.97 6030.83 4932.1 6220.96 4497.82 2770.84 4932.1 0.0724764 110981 NA
1 1992 TIME 1 303048 277625 106863 7433.31  106863  129513 148113  55913.3 85044.2  4058.06 3906.6 3868.54 2007.18 1901.2 1873.25 3868.54 0.0538631  0 0 0 0 0 0 0 0  7438.13 6375.14 5311.01 5626.07 4364.21 3094.19 5311.01 0.077626 106863 NA
1 1993 TIME 1 293824 267656 103876 3850.08  103876  124439 143218  53493.6 81987.1  3306.01 3179.5 3147.79 1649.6 1560.15 1537.17 3147.79 0.0441939  0 0 0 0 0 0 0 0  6293.1 5551.2 4808.73 4477.7 3630.61 2779.37 4808.73 0.0678014 103876 NA
1 1994 TIME 1 283168 277423 102757 9836.95  102757  129991 147432  58737.3 86976.2  3906.87 3748.73 3708.95 1993.06 1879.22 1848.95 3708.95 0.0507309  0 0 0 0 0 0 0 0  4678.54 4219.47 3759.34 3090.44 2594.05 2089.98 3759.34 0.0544488 102757 NA
1 1995 TIME 1 272436 262596 100679 24339.5  100679  122366 140229  52920.6 80536.2  4219.37 4053.7 4011.64 2138.64 2021.68 1987.75 4011.64 0.0532342  0 0 0 0 0 0 0 0  4730.75 4264.66 3795.59 3238.27 2647.7 2035.7 3795.59 0.0614294 100679 NA
1 1996 TIME 1 265014 250938 96752.6 704.369  96752.6  116304 134634  49575.3 76660.2  4275.94 4119.83 4080.78 2101.69 1993.31 1966.05 4080.78 0.0601075  0 0 0 0 0 0 0 0  5714.51 4923.11 4131.29 4743.09 3483.08 2220.47 4131.29 0.0760394 96752.6 NA
1 1997 TIME 1 254933 235548 91619.2 541.295  91619.2  108249 127300  45254 71653.4  4771.42 4251.71 4121.76 2502.52 2170.23 2087 4121.76 0.0787018  0 0 0 0 0 0 0 0  5108.99 4421.69 3734.32 3731.8 2918.06 2103.72 3734.32 0.0717776 91619.2 NA
1 1998 TIME 1 243067 225432 87304.8 5894.78  87304.8  102941 122491  43262.8 69173.9  2565.7 2253.25 2175.02 1474.24 1250.08 1193.17 2175.02 0.0398851  0 0 0 0 0 0 0 0  2696.47 2419.95 2142.96 1757.34 1485.26 1209.89 2142.96 0.0398709 87304.8 NA
1 1999 TIME 1 234111 231783 85897 21514.7  85897  106701 125082  47147.5 72724.3  3960.19 3519.12 3408.12 2135.05 1851.53 1775.24 3408.12 0.0676321  0 0 0 0 0 0 0 0  3790.23 3454.94 3117.12 2470.14 2086.02 1683.65 3117.12 0.0596859 85897 NA
1 2000 TIME 1 226417 217407 82606.6 69677.3  82606.6  99275.2 118132  42123.8 67078  4034.38 3613.47 3505.46 2078.48 1823.65 1739.53 3505.46 0.0787747  0 0 0 0 0 0 0 0  3544.24 3083.88 2615.74 2952.17 2194.45 1380.68 2615.74 0.0564876 82606.6 NA
1 2001 TIME 1 235580 202295 78017.1 17570.6  78017.1  91385.9 110909  37667.3 61940.5  3479.57 3106.64 3012.75 1807.91 1567.61 1502.68 3012.75 0.0739387  0 0 0 0 0 0 0 0  4964.2 3765.23 2563.61 6073.43 3789.26 1486.77 2563.61 0.0581373 78017.1 NA
1 2002 TIME 1 247510 192151 74104 10865.1  74104  86212.9 105938  35604.8 59209.1  2594.92 2271.26 2190.07 1518.91 1277.74 1215.43 2190.07 0.0495941  0 0 0 0 0 0 0 0  2928.07 2242.67 1556.61 2991.82 2021.29 1046.07 1556.61 0.0276618 74104 NA
1 2003 TIME 1 260995 198234 75410.6 2277.3  75410.6  89769.5 108465  39474.3 62787.6  3649.17 3138.33 3010.56 2355.78 1933.4 1827.38 3010.56 0.0479231  0 0 0 0 0 0 0 0  2917.23 2565.55 2213.78 2057.94 1658.39 1258.24 2213.78 0.013906 75410.6 NA
1 2004 TIME 1 267813 248499 82490 7243.73  82490  116921 131578  59676.3 83815.7  3915.11 3405.83 3278.36 2409.75 2029.92 1933.86 3278.36 0.040923  0 0 0 0 0 0 0 0  2961.35 2686.24 2410.93 1879.31 1611.1 1341.47 2410.93 0.0138202 82490 NA
1 2005 TIME 1 269384 258167 90497 499.957  90497  122571 135595  59908 84181.8  4227.01 3725.14 3599.66 2423.07 2080.14 1994.32 3599.66 0.0395569  0 0 0 0 0 0 0 0  2828.73 2612.61 2396.47 1703.27 1493.23 1283 2396.47 0.0132041 90497 NA
1 2006 TIME 1 264799 259196 95212.3 2107.05  95212.3  123441 135756  57716 82008.2  3920.87 3488.52 3380.39 2108.39 1834.08 1765.21 3380.39 0.0363922  0 0 0 0 0 0 0 0  2908.55 2722.35 2536.1 1631.72 1471.42 1310.7 2536.1 0.0139932 95212.3 NA
1 2007 TIME 1 256132 249884 96184.2 768.183  96184.2  118713 131170  52733.2 76729.8  3014.33 2699.78 2621.13 1541.11 1352.67 1305.48 2621.13 0.0288203  0 0 0 0 0 0 0 0  2796.88 2641.46 2486.01 1505.3 1376.27 1247.07 2486.01 0.0140943 96184.2 NA
1 2008 TIME 1 245042 243353 94814 41725.6  94814  115482 127871  50246 73844.6  3197.47 2877.02 2796.21 1578.65 1394.58 1343.46 2796.21 0.0328715  0 0 0 0 0 0 0 0  3211.79 3051.92 2890.67 1676.9 1550.78 1414.62 2890.67 0.017233 94814 NA
1 2009 TIME 1 241872 229030 91041.9 2029.67  91041.9  108006 121024  45394.9 68419.5  4451.7 4001.6 3889.01 2199.58 1912.17 1839.85 3889.01 0.0524314  0 0 0 0 0 0 0 0  3669.82 3365.74 3061.45 2419.79 1952.88 1484.6 3061.45 0.0195662 91041.9 NA
1 2010 TIME 1 236498 213797 85111.8 16187.4  85111.8  99787.9 114009  41156.2 63726.8  4691.24 4182.3 4054.53 2425.83 2075.46 1983.97 4054.53 0.0646294  0 0 0 0 0 0 0 0  3102.44 2821.15 2539.32 1918.62 1598.3 1274.12 2539.32 0.0169742 85111.8 NA
1 2011 TIME 1 234090 197753 80351.5 6445.91  80351.5  91117.5 106636  36908.5 58977.1  4893.21 4515.62 4420.85 2572.41 2288.16 2214.42 4420.85 0.110451  0 0 0 0 0 0 0 0  1748.19 1738.35 1728.4 1071.15 1048.48 1025 1728.4 0.00821749 80351.5 NA
1 2012 TIME 1 231379 219764 79223 2759.31  79223  102666 117098  47609.5 70203.8  4135.89 3763.43 3670.22 2383.54 2100.26 2028.71 3670.22 0.0703132  0 0 0 0 0 0 0 0  1525.72 1520.17 1514.58 902.692 891.49 879.983 1514.58 0.00726203 79223 NA
1 2013 TIME 1 227296 210986 79605.1 34307.6  79605.1  98095.5 112891  43366.2 65761.1  2880.55 2644.86 2585.07 1591.47 1420.78 1371.73 2585.07 0.0495883  0 0 0 0 0 0 0 0  1408.68 1405.62 1402.13 797.969 792.302 783.547 1402.13 0.00685349 79605.1 NA
1 2014 TIME 1 230136 214890 80187.9 6708.58  80187.9  100435 114455  45089.6 67288.8  3250.43 2989.63 2924.26 1773.5 1585.58 1537.3 2924.26 0.0513771  0 0 0 0 0 0 0 0  1318.23 1305.27 1292.2 854.124 821.427 787.986 1292.2 0.00623882 80187.9 NA
1 2015 TIME 1 231760 210057 79676.1 18010.9  79676.1  98042 112015  43036.3 64960.6  3917.12 3627.85 3554.94 2051.88 1853.83 1799.95 3554.94 0.0646503  0 0 0 0 0 0 0 0  1484.82 1477.67 1470.29 919.578 905.334 889.401 1470.29 0.00699543 79676.1 NA
1 2016 TIME 1 234433 200261 78633.2 55594.5  78633.2  92845 107416  39599.7 61230.8  4248.59 3915.25 3829.86 2290.62 2045.43 1969.11 3829.86 0.0720526  0 0 0 0 0 0 0 0  1495.63 1486.14 1475.95 948.913 926.812 899.56 1475.95 0.0069366 78633.2 NA
1 2017 TIME 1 247736 218814 79326.7 10688.7  79326.7  102736 116078  47879 69836.4  4124.8 3769.76 3680.67 2328.23 2060.04 1990.61 3680.67 0.0591992  0 0 0 0 0 0 0 0  1721.82 1696 1669.97 1279.86 1215.26 1149.26 1669.97 0.00734728 79326.7 NA
1 2018 TIME 1 260117 214801 80687.2 8151.38  80687.2  100708 114094  45357.4 67232.5  4062.98 3731.74 3648.68 2231.41 1990.35 1928.27 3648.68 0.0593563  0 0 0 0 0 0 0 0  1498.61 1488.48 1478.26 1029.65 1009.58 988.793 1478.26 0.00608532 80687.2 NA
1 2019 TIME 1 270037 220274 83925.1 6274.11  83925.1  103691 116582  47271.9 69243.1  4174.85 3689.71 3568.27 2408.16 2093.74 2013.99 3568.27 0.0528954  0 0 0 0 0 0 0 0  1740.68 1683.1 1625.44 1111.61 1035.03 957.787 1625.44 0.00684878 83925.1 NA
1 2020 TIME 1 275029 261038 90756.5 12455.3  90756.5  125606 135432  62730.8 85542.7  3114.69 2751.1 2660.03 1827.07 1591.1 1530.81 2660.03 0.0301606  0 0 0 0 0 0 0 0  1160.33 1131.59 1102.72 696.824 660.461 623.29 1102.72 0.0045059 90756.5 NA
1 2021 FORE 1 278378 265655 97801.9 15207.7  97801.9  128524 137131  60995.6 83834.4  4902.05 4353.6 4216.15 2702.04 2371.22 2286  _ 0.0475423  0 0 0 0 0 0  _ 0  1836.94 1791.8 1746.44 1086.18 1021 954.233  _ 0.00710619 97801.9 1
1 2022 FORE 1 277953 262727 100591 15280.5  100591  127001 135726  57821 80819  4343.03 3870.27 3751.76 2284.73 2013.65 1943.52  _ 0.044525  0 0 0 0 0 0  _ 0  1664.4 1619.07 1573.52 988.907 919.188 848  _ 0.00645019 100591 1
1 2023 FORE 1 277683 256312 100927 15289  100927  123581 132731  54467.8 77422.5  8161.33 7282.81 7062.5 4191.03 3697.56 3569.22  _ 0.0937399  0.0291121 0.0291121 0.0291121 0.018587 0.018587 0.018587  _ 1.05468e-07  2952.81 2866.91 2780.64 1766.43 1633.8 1498.53  _ 0.0115562 100927 1
1 2024 FORE 1 272904 249474 97775.7 15207  97775.7  119282 130191  52326.5 75727.9  7289.2 6497.16 6298.48 3785.13 3331.38 3213.05  _ 0.0928809  0.0284053 0.0284053 0.0284053 0.018264 0.018264 0.018264  _ 1.04494e-07  2879.29 2792.48 2705.31 1735.18 1601.34 1464.89  _ 0.0114495 97775.7 1
1 2025 FORE 1 269318 245886 95181.6 15136.2  95181.6  116892 128994  51593.6 75302.2  6751.85 6008.38 5821.86 3581.65 3144.64 3030.56  _ 0.0920025  0.0278141 0.0278141 0.0278141 0.0179757 0.0179757 0.0179757  _ 1.03513e-07  2818.28 2731.82 2645 1707.56 1574.49 1438.85  _ 0.0113421 95181.6 1
1 2026 FORE 1 266607 243231 93297.4 15082.7  93297.4  115129 128102  51056.7 74981.7  6462.28 5744.5 5564.4 3481.58 3052.8 2940.84  _ 0.0911051  0.027301 0.027301 0.027301 0.0177069 0.0177069 0.0177069  _ 1.02526e-07  2765.72 2680.1 2594.13 1681.85 1550.21 1416.05  _ 0.011234 93297.4 1
1 2027 FORE 1 264458 241191 91907.9 15042.2  91907.9  113772 127419  50629 74722.4  6349.86 5641.7 5464.02 3448.29 3022.11 2910.86  _ 0.0902002  0.0268357 0.0268357 0.0268357 0.0174498 0.0174498 0.0174498  _ 1.01535e-07  2718.26 2633.66 2548.71 1657.21 1527.17 1394.64  _ 0.0111253 91907.9 1
1 2028 FORE 1 262630 239453 90801 15009.1  90801  112620 126833  50231.9 74466.6  6319.42 5613.96 5436.96 3440 3014.7 2903.72  _ 0.0892985  0.0263994 0.0263994 0.0263994 0.0172003 0.0172003 0.0172003  _ 1.00541e-07  2673.88 2590.32 2506.43 1633.27 1504.84 1373.94  _ 0.0110162 90801 1
1 2029 FORE 1 260998 237888 89851.4 14980.2  89851.4  111585 126304  49852.9 74210.1  6313.71 5609.09 5432.3 3436.46 3011.9 2901.16  _ 0.0885139  0.026015 0.026015 0.026015 0.0169782 0.0169782 0.0169782  _ 9.967e-08  2634.84 2552.22 2469.27 1611.94 1484.92 1355.46  _ 0.0109207 89851.4 1
1 2030 FORE 1 259503 236446 89000.8 14953.9  89000.8  110635 125811  49493.2 73957.1  6286.19 5584.98 5409.06 3419.07 2996.97 2886.9  _ 0.087622  0.025615 0.025615 0.025615 0.0167415 0.0167415 0.0167415  _ 9.86761e-08  2594.28 2512.69 2430.76 1589.27 1463.78 1335.88  _ 0.0108117 89000.8 1
1 2031 FORE 1 258147 235136 88238.8 14930  88238.8  109776 125359  49163.7 73717.4  6238.83 5543.13 5368.6 3391.67 2973.14 2864.01  _ 0.0867318  0.0252319 0.0252319 0.0252319 0.0165122 0.0165122 0.0165122  _ 9.76833e-08  2555.51 2474.92 2394 1567.34 1443.35 1316.99  _ 0.0107028 88238.8 1
1 2032 FORE 1 256935 233963 87563.9 14908.5  87563.9  109014 124949  48870.1 73496.1  6239.23 5543.57 5369.04 3391.41 2972.98 2863.89  _ 0.0867317  0.0251164 0.0251164 0.0251164 0.0164554 0.0164554 0.0164554  _ 9.76821e-08  2543.92 2463.5 2382.74 1561.82 1438.06 1311.92  _ 0.0107026 87563.9 1
